Registro_HR;ID_Empleado;Fecha_de_Nacimiento;ID_Salida_Renuncia_a_fin_de_año;ID_Tipo_de_trabajo_por_viaje;ID_Área_de_trabajo;Distancia_del_hogar_al_trabajo_millas;ID Nivel_de_Educación;ID_Campo_Educativo;ID_Participación_en_el_trabajo;ID_Puesto;ID_Satisfacción_laboral;Salario_Mensual;N_de_empresas_en_las_que_trabajo;ID_Horas_extra;ID_Calificación_de_rendimiento;Total_de_años_de_trabajo;N_capacitaciones_que_recibió_el_año_pasado;ID_Balance_Vida_Trabajo;Fecha_de_contrato;Años_en_la_empresa;Años_en_el_puesto_actual;Años_desde_el_ultimo_ascenso;Años_con_el_gerente_actual
904;1260;miércoles, 14 de abril de 1993;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;7;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;REPRESENTANTE DE ATENCION MEDICA;MUY ALTA;6623;1;NO;EXCELENTE;6;2;MUY BUENO;miércoles, 23 de marzo de 2016;6;0;1;0
906;1264;lunes, 27 de septiembre de 1993;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;LICENCIATURA;CIENCIAS DE LA VIDA;MEDIA;DIRECTOR INVESTIGACION Y DESARROLLO;MUY ALTA;16124;3;SI;EXCELENTE;9;2;BUENO;martes, 10 de noviembre de 2015;7;7;1;7
943;1312;viernes, 25 de julio de 1986;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;10;MAESTRIA;TITULO TECNICO;ALTA;REPRESENTANTE DE ATENCION MEDICA;ALTA;7094;3;SI;EXCELENTE;10;0;MUY BUENO;miércoles, 25 de febrero de 2015;7;7;1;7
950;1322;miércoles, 23 de febrero de 1983;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;18;UNIVERSITARIO;CIENCIAS DE LA VIDA;ALTA;DIRECTOR DE MANUFACTURA;ALTA;4534;0;SI;EXCELENTE;9;6;MUY BUENO;lunes, 13 de enero de 2014;8;7;1;7
959;1344;domingo, 9 de octubre de 1988;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;9;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;REPRESENTANTE DE ATENCION MEDICA;MUY ALTA;8500;0;SI;EXCELENTE;10;0;BUENO;miércoles, 6 de febrero de 2013;9;7;1;6
990;1394;viernes, 22 de noviembre de 1985;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;4;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;ALTA;CIENTIFICO DE INVESTIGACION;ALTA;2996;7;NO;EXCELENTE;8;2;MUY BUENO;miércoles, 2 de noviembre de 2016;6;4;1;3
996;1402;jueves, 19 de julio de 1979;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;6;LICENCIATURA;MEDICO;MEDIA;CIENTIFICO DE INVESTIGACION;ALTA;4081;1;NO;EXCELENTE;20;3;MALO;viernes, 22 de marzo de 2002;20;7;1;8
999;1407;miércoles, 3 de enero de 1996;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;POR DEBAJO DE LA UNIVERSIDAD;MEDICO;MEDIA;CIENTIFICO DE INVESTIGACION;MUY ALTA;3904;0;SI;EXCELENTE;5;2;MUY BUENO;martes, 11 de diciembre de 2018;4;3;1;1
1015;1430;sábado, 11 de mayo de 1991;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;8;DOCTORADO;CIENCIAS DE LA VIDA;ALTA;DIRECTOR INVESTIGACION Y DESARROLLO;MEDIA;16422;3;SI;EXCELENTE;9;3;EXCELENTE;viernes, 8 de marzo de 2019;3;2;1;0
1018;1434;martes, 5 de diciembre de 1995;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;11;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;ALTA;TECNICO DE LABORATORIO;BAJA;2099;0;SI;EXCELENTE;6;3;EXCELENTE;jueves, 4 de mayo de 2017;5;0;1;4
1019;1435;lunes, 20 de enero de 1986;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;4;MAESTRIA;CIENCIAS DE LA VIDA;MEDIA;TECNICO DE LABORATORIO;MUY ALTA;5810;1;SI;EXCELENTE;10;2;BUENO;viernes, 7 de septiembre de 2012;10;4;1;8
1047;1475;lunes, 6 de febrero de 1978;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;20;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;CIENTIFICO DE INVESTIGACION;MEDIA;3420;1;SI;EXCELENTE;6;3;BUENO;viernes, 17 de febrero de 2017;5;2;1;3
1074;1514;viernes, 12 de agosto de 1994;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;29;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;BAJA;DIRECTOR DE MANUFACTURA;MEDIA;6549;1;SI;EXCELENTE;8;2;BUENO;jueves, 25 de septiembre de 2014;8;6;1;7
1123;1586;sábado, 26 de junio de 1993;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;3;POR DEBAJO DE LA UNIVERSIDAD;MEDICO;ALTA;TECNICO DE LABORATORIO;BAJA;4723;1;NO;EXCELENTE;10;3;MUY BUENO;miércoles, 3 de octubre de 2012;10;9;1;5
1141;1608;martes, 20 de junio de 1978;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;7;LICENCIATURA;MEDICO;ALTA;DIRECTOR INVESTIGACION Y DESARROLLO;MUY ALTA;19049;0;NO;EXCELENTE;23;4;BUENO;domingo, 26 de noviembre de 2000;22;7;1;10
1142;1609;lunes, 29 de junio de 1992;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;7;LICENCIATURA;MEDICO;MEDIA;CIENTIFICO DE INVESTIGACION;MEDIA;2141;1;SI;EXCELENTE;6;3;BUENO;viernes, 4 de noviembre de 2016;6;4;1;1
1143;1611;domingo, 3 de abril de 1977;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;5;DOCTORADO;MEDICO;BAJA;TECNICO DE LABORATORIO;BAJA;5769;1;NO;EXCELENTE;10;3;MUY BUENO;viernes, 5 de octubre de 2012;10;7;1;4
1146;1614;miércoles, 1 de enero de 1986;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;12;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;DIRECTOR DE MANUFACTURA;ALTA;4663;9;NO;EXCELENTE;7;2;MUY BUENO;jueves, 14 de marzo de 2019;3;2;1;1
1148;1617;domingo, 18 de febrero de 1973;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;25;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;TECNICO DE LABORATORIO;BAJA;3211;1;SI;EXCELENTE;10;3;BUENO;martes, 17 de septiembre de 2013;9;6;1;4
1178;1656;jueves, 21 de diciembre de 1972;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;17;DOCTORADO;CIENCIAS DE LA VIDA;MEDIA;DIRECTOR INVESTIGACION Y DESARROLLO;BAJA;13269;5;SI;EXCELENTE;19;3;MUY BUENO;jueves, 24 de abril de 2008;14;11;1;11
1181;1659;lunes, 20 de octubre de 1986;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;7;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;TECNICO DE LABORATORIO;MEDIA;2013;2;SI;EXCELENTE;15;4;MUY BUENO;lunes, 19 de marzo de 2018;4;3;1;3
1191;1671;lunes, 8 de enero de 1990;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;LICENCIATURA;MEDICO;ALTA;CIENTIFICO DE INVESTIGACION;MEDIA;5470;0;SI;EXCELENTE;10;4;BUENO;miércoles, 30 de enero de 2013;9;5;1;6
1249;1751;miércoles, 1 de marzo de 1995;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;8;LICENCIATURA;MEDICO;ALTA;CIENTIFICO DE INVESTIGACION;MUY ALTA;3445;1;SI;EXCELENTE;6;5;BUENO;viernes, 4 de noviembre de 2016;6;2;1;4
1262;1766;jueves, 5 de enero de 1984;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;18;LICENCIATURA;MEDICO;BAJA;REPRESENTANTE DE ATENCION MEDICA;MUY ALTA;5811;3;NO;EXCELENTE;15;2;MUY BUENO;lunes, 27 de diciembre de 2021;1;0;1;0
1306;1830;domingo, 3 de noviembre de 1968;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;7;MAESTRIA;MEDICO;ALTA;CIENTIFICO DE INVESTIGACION;MUY ALTA;6854;4;SI;EXCELENTE;14;2;BUENO;sábado, 7 de marzo de 2015;7;1;1;7
1350;1893;domingo, 27 de octubre de 1996;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;UNIVERSITARIO;CIENCIAS DE LA VIDA;MEDIA;CIENTIFICO DE INVESTIGACION;ALTA;2933;1;NO;EXCELENTE;1;3;BUENO;domingo, 25 de abril de 2021;1;0;1;0
1407;1980;martes, 8 de octubre de 1968;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;10;LICENCIATURA;MEDICO;ALTA;DIRECTOR DE MANUFACTURA;BAJA;4440;6;NO;EXCELENTE;9;3;MUY BUENO;sábado, 18 de noviembre de 2017;5;2;1;4
1409;1982;lunes, 30 de agosto de 1999;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;12;UNIVERSITARIO;OTRO;ALTA;TECNICO DE LABORATORIO;MUY ALTA;2647;1;SI;EXCELENTE;5;6;EXCELENTE;viernes, 15 de septiembre de 2017;5;2;1;4
1413;1989;domingo, 26 de abril de 1992;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;UNIVERSITARIO;MEDICO;ALTA;TECNICO DE LABORATORIO;MEDIA;3748;1;SI;EXCELENTE;12;6;BUENO;viernes, 20 de agosto de 2010;12;8;1;7
1430;2014;jueves, 5 de mayo de 1983;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;24;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;ALTA;CIENTIFICO DE INVESTIGACION;MUY ALTA;4108;7;SI;EXCELENTE;18;2;MUY BUENO;domingo, 8 de marzo de 2015;7;7;1;7
1431;2015;viernes, 25 de mayo de 1984;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;10;LICENCIATURA;MEDICO;BAJA;DIRECTOR INVESTIGACION Y DESARROLLO;ALTA;13206;3;SI;EXCELENTE;20;3;MUY BUENO;domingo, 1 de agosto de 2004;18;16;1;11
1459;2052;lunes, 27 de julio de 1987;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;MAESTRIA;CIENCIAS DE LA VIDA;BAJA;CIENTIFICO DE INVESTIGACION;MUY ALTA;2977;1;SI;EXCELENTE;4;5;MUY BUENO;jueves, 8 de noviembre de 2018;4;3;1;1
1467;2062;viernes, 18 de marzo de 1983;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;6;POR DEBAJO DE LA UNIVERSIDAD;MEDICO;MEDIA;REPRESENTANTE DE ATENCION MEDICA;BAJA;9991;4;SI;EXCELENTE;9;5;MUY BUENO;viernes, 3 de abril de 2015;7;7;1;7
114;150;jueves, 8 de enero de 1998;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;18;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;ALTA;TECNICO DE LABORATORIO;ALTA;2774;0;SI;EXCELENTE;6;2;MUY BUENO;miércoles, 22 de noviembre de 2017;5;3;1;2
147;198;lunes, 30 de noviembre de 1992;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;POR DEBAJO DE LA UNIVERSIDAD;MEDICO;MEDIA;TECNICO DE LABORATORIO;MUY ALTA;2720;0;SI;EXCELENTE;6;3;MUY BUENO;lunes, 18 de septiembre de 2017;5;3;1;2
160;216;jueves, 28 de julio de 1988;SI;VIAJA FRECUENTEMENTE;VENTAS;2;MAESTRIA;MARKETING;ALTA;REPRESENTATE DE VENTAS;ALTA;2231;6;SI;EXCELENTE;6;3;MUY BUENO;sábado, 4 de agosto de 2018;4;3;1;2
239;330;domingo, 22 de julio de 1990;SI;VIAJA RARAMENTE;VENTAS;4;UNIVERSITARIO;CIENCIAS DE LA VIDA;ALTA;REPRESENTATE DE VENTAS;MEDIA;3931;2;SI;EXCELENTE;6;5;MUY BUENO;miércoles, 21 de marzo de 2018;4;3;1;2
300;408;domingo, 21 de noviembre de 1971;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;LICENCIATURA;MEDICO;BAJA;DIRECTOR DE MANUFACTURA;MEDIA;5482;5;SI;EXCELENTE;13;3;MUY BUENO;lunes, 13 de agosto de 2018;4;1;1;2
309;422;sábado, 29 de agosto de 1964;SI;NO VIAJA;INVESTIGACIOÓN Y DESARROLLO;1;MAESTRIA;CIENCIAS DE LA VIDA;BAJA;REPRESENTANTE DE ATENCION MEDICA;ALTA;5660;2;NO;EXCELENTE;12;2;MUY BUENO;domingo, 8 de enero de 2017;5;3;1;2
319;434;martes, 26 de diciembre de 1995;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;5;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;CIENTIFICO DE INVESTIGACION;MEDIA;2478;1;NO;EXCELENTE;4;2;BUENO;martes, 5 de junio de 2018;4;3;1;2
339;456;jueves, 19 de marzo de 1992;SI;VIAJA RARAMENTE;VENTAS;5;LICENCIATURA;MARKETING;MEDIA;EJECUTIVO DE VENTAS;ALTA;6118;1;SI;EXCELENTE;10;2;MUY BUENO;domingo, 25 de noviembre de 2012;10;9;1;2
347;466;lunes, 14 de septiembre de 1981;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;6;LICENCIATURA;MEDICO;MEDIA;DIRECTOR DE MANUFACTURA;MEDIA;6032;6;NO;EXCELENTE;8;3;MUY BUENO;lunes, 16 de octubre de 2017;5;4;1;2
380;505;sábado, 22 de abril de 1967;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;GERENTE INVESTIGACION Y DESARROLLO;MUY ALTA;16659;2;NO;EXCELENTE;30;2;MUY BUENO;martes, 3 de octubre de 2017;5;4;1;2
384;511;jueves, 4 de mayo de 2000;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;11;LICENCIATURA;MEDICO;ALTA;CIENTIFICO DE INVESTIGACION;MEDIA;2244;1;SI;EXCELENTE;2;1;MUY BUENO;martes, 17 de marzo de 2020;2;1;1;2
465;623;domingo, 17 de febrero de 1985;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;LICENCIATURA;TITULO TECNICO;ALTA;DIRECTOR DE MANUFACTURA;MUY ALTA;7491;4;SI;EXCELENTE;12;3;EXCELENTE;martes, 9 de febrero de 2016;6;5;1;2
480;647;miércoles, 23 de diciembre de 1998;NO;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;7;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;TECNICO DE LABORATORIO;ALTA;2886;1;NO;EXCELENTE;6;4;MUY BUENO;sábado, 2 de julio de 2016;6;3;1;2
483;650;viernes, 15 de noviembre de 1991;NO;VIAJA RARAMENTE;VENTAS;13;MAESTRIA;MEDICO;ALTA;EJECUTIVO DE VENTAS;BAJA;4233;2;SI;EXCELENTE;9;2;MALO;martes, 2 de abril de 2019;3;1;1;2
500;677;viernes, 3 de febrero de 1989;SI;VIAJA RARAMENTE;VENTAS;8;MAESTRIA;MARKETING;ALTA;EJECUTIVO DE VENTAS;ALTA;7104;0;SI;EXCELENTE;6;3;MUY BUENO;jueves, 23 de febrero de 2017;5;0;1;2
508;690;domingo, 27 de junio de 1993;SI;VIAJA RARAMENTE;VENTAS;3;UNIVERSITARIO;MEDICO;ALTA;EJECUTIVO DE VENTAS;ALTA;5561;1;SI;EXCELENTE;6;5;BUENO;martes, 2 de febrero de 2016;6;0;1;2
571;791;miércoles, 11 de marzo de 1970;SI;NO VIAJA;INVESTIGACIOÓN Y DESARROLLO;19;MAESTRIA;MEDICO;ALTA;CIENTIFICO DE INVESTIGACION;MUY ALTA;4258;0;SI;EXCELENTE;5;3;MUY BUENO;miércoles, 20 de junio de 2018;4;3;1;2
574;796;lunes, 21 de octubre de 1996;NO;VIAJA RARAMENTE;VENTAS;8;LICENCIATURA;TITULO TECNICO;MEDIA;EJECUTIVO DE VENTAS;BAJA;5326;6;SI;EXCELENTE;6;2;BUENO;viernes, 25 de mayo de 2018;4;3;1;2
606;837;viernes, 13 de abril de 1984;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;12;LICENCIATURA;CIENCIAS DE LA VIDA;MEDIA;REPRESENTANTE DE ATENCION MEDICA;BAJA;6288;2;SI;EXCELENTE;13;3;BUENO;lunes, 29 de enero de 2018;4;3;1;2
716;998;sábado, 28 de enero de 1989;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;1;MAESTRIA;OTRO;MUY ALTA;REPRESENTANTE DE ATENCION MEDICA;MEDIA;5488;1;NO;EXCELENTE;6;2;MUY BUENO;jueves, 24 de marzo de 2016;6;5;1;2
826;1150;viernes, 18 de junio de 1993;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;8;POR DEBAJO DE LA UNIVERSIDAD;MEDICO;MEDIA;DIRECTOR DE MANUFACTURA;MUY ALTA;5056;1;NO;EXCELENTE;10;2;BUENO;domingo, 12 de febrero de 2012;10;7;1;2
842;1173;jueves, 8 de enero de 1998;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;24;LICENCIATURA;MEDICO;ALTA;TECNICO DE LABORATORIO;MEDIA;3597;8;SI;SOBRESALIENTE;6;2;MUY BUENO;domingo, 25 de marzo de 2018;4;3;1;2
991;1395;martes, 29 de agosto de 1989;SI;VIAJA FRECUENTEMENTE;VENTAS;5;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;MUY ALTA;9998;6;SI;EXCELENTE;8;2;EXCELENTE;martes, 5 de septiembre de 2017;5;4;1;2
1021;1438;sábado, 22 de marzo de 1975;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;LICENCIATURA;TITULO TECNICO;ALTA;CIENTIFICO DE INVESTIGACION;MUY ALTA;3420;7;SI;EXCELENTE;17;2;BUENO;jueves, 3 de noviembre de 2016;6;5;1;2
1038;1465;miércoles, 9 de marzo de 1977;NO;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;29;LICENCIATURA;TITULO TECNICO;ALTA;DIRECTOR DE MANUFACTURA;MUY ALTA;9380;4;NO;EXCELENTE;10;4;EXCELENTE;sábado, 1 de junio de 2019;3;1;1;2
1046;1474;martes, 27 de abril de 1982;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;LICENCIATURA;MEDICO;ALTA;CIENTIFICO DE INVESTIGACION;ALTA;2345;2;SI;EXCELENTE;8;3;EXCELENTE;domingo, 17 de febrero de 2019;3;1;1;2
1068;1503;sábado, 15 de febrero de 1975;SI;VIAJA RARAMENTE;VENTAS;14;LICENCIATURA;MEDICO;ALTA;EJECUTIVO DE VENTAS;ALTA;4591;3;NO;EXCELENTE;11;4;BUENO;martes, 31 de octubre de 2017;5;4;1;2
1083;1533;miércoles, 17 de febrero de 1999;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;20;POR DEBAJO DE LA UNIVERSIDAD;CIENCIAS DE LA VIDA;ALTA;TECNICO DE LABORATORIO;ALTA;2272;0;SI;EXCELENTE;5;2;MUY BUENO;viernes, 16 de marzo de 2018;4;3;1;2
1108;1563;martes, 7 de agosto de 1984;SI;VIAJA FRECUENTEMENTE;RRHH;10;MAESTRIA;RRHH;ALTA;RRHH;ALTA;6077;3;SI;EXCELENTE;10;2;MUY BUENO;viernes, 9 de diciembre de 2016;6;3;1;2
1109;1564;lunes, 5 de octubre de 1987;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;LICENCIATURA;MEDICO;MEDIA;TECNICO DE LABORATORIO;BAJA;2450;1;SI;EXCELENTE;3;3;MUY BUENO;miércoles, 6 de febrero de 2019;3;0;1;2
1114;1574;martes, 13 de marzo de 1990;SI;NO VIAJA;INVESTIGACIOÓN Y DESARROLLO;1;MAESTRIA;TITULO TECNICO;ALTA;CIENTIFICO DE INVESTIGACION;BAJA;4087;4;SI;EXCELENTE;9;3;BUENO;viernes, 4 de noviembre de 2016;6;5;1;2
1133;1598;jueves, 15 de julio de 1982;SI;VIAJA RARAMENTE;VENTAS;14;UNIVERSITARIO;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;BAJA;4639;1;SI;EXCELENTE;5;2;MUY BUENO;domingo, 10 de diciembre de 2017;5;4;1;2
1199;1681;lunes, 23 de enero de 1989;NO;NO VIAJA;VENTAS;16;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;EJECUTIVO DE VENTAS;MUY ALTA;5368;1;NO;SOBRESALIENTE;7;2;MUY BUENO;viernes, 6 de mayo de 2016;6;5;1;2
1202;1684;lunes, 1 de febrero de 1999;NO;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;8;POR DEBAJO DE LA UNIVERSIDAD;MEDICO;MEDIA;TECNICO DE LABORATORIO;ALTA;3989;1;NO;EXCELENTE;5;2;MUY BUENO;jueves, 30 de noviembre de 2017;5;4;1;2
1204;1689;domingo, 27 de julio de 1969;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;24;MAESTRIA;MEDICO;MUY ALTA;REPRESENTANTE DE ATENCION MEDICA;MUY ALTA;7005;3;SI;EXCELENTE;11;2;MUY BUENO;sábado, 17 de marzo de 2018;4;3;1;2
1220;1709;miércoles, 15 de septiembre de 1993;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;9;MAESTRIA;MEDICO;ALTA;TECNICO DE LABORATORIO;ALTA;2974;9;SI;EXCELENTE;9;2;MUY BUENO;domingo, 24 de septiembre de 2017;5;3;1;2
1253;1755;sábado, 20 de agosto de 1988;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;MAESTRIA;MEDICO;MUY ALTA;CIENTIFICO DE INVESTIGACION;MUY ALTA;2932;0;NO;EXCELENTE;6;3;MUY BUENO;viernes, 17 de febrero de 2017;5;0;1;2
1310;1836;miércoles, 7 de febrero de 1996;SI;VIAJA RARAMENTE;VENTAS;10;LICENCIATURA;MEDICO;ALTA;EJECUTIVO DE VENTAS;MUY ALTA;4684;1;SI;EXCELENTE;5;4;MUY BUENO;miércoles, 6 de septiembre de 2017;5;3;1;2
1368;1931;jueves, 30 de noviembre de 1995;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;MAESTRIA;TITULO TECNICO;ALTA;CIENTIFICO DE INVESTIGACION;MEDIA;2226;1;SI;EXCELENTE;6;3;BUENO;domingo, 19 de febrero de 2017;5;3;1;2
1389;1955;martes, 28 de agosto de 1990;SI;NO VIAJA;INVESTIGACIOÓN Y DESARROLLO;15;MAESTRIA;MEDICO;ALTA;REPRESENTANTE DE ATENCION MEDICA;MUY ALTA;6667;5;SI;EXCELENTE;9;6;MUY BUENO;martes, 10 de enero de 2017;5;1;1;2
1408;1981;lunes, 12 de octubre de 1998;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;UNIVERSITARIO;CIENCIAS DE LA VIDA;MEDIA;REPRESENTANTE DE ATENCION MEDICA;ALTA;4617;1;SI;EXCELENTE;4;2;BUENO;viernes, 9 de noviembre de 2018;4;3;1;2
1412;1987;miércoles, 10 de diciembre de 1997;SI;VIAJA RARAMENTE;RRHH;2;LICENCIATURA;RRHH;ALTA;RRHH;MEDIA;2187;4;SI;EXCELENTE;6;3;MUY BUENO;miércoles, 16 de septiembre de 2020;2;0;1;2
1420;1998;sábado, 1 de noviembre de 1980;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;18;MAESTRIA;CIENCIAS DE LA VIDA;ALTA;CIENTIFICO DE INVESTIGACION;BAJA;5410;6;NO;EXCELENTE;9;3;BUENO;miércoles, 7 de noviembre de 2018;4;3;1;2
1436;2020;jueves, 28 de septiembre de 1978;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;1;LICENCIATURA;MEDICO;ALTA;CIENTIFICO DE INVESTIGACION;MUY ALTA;2436;6;NO;EXCELENTE;6;2;MUY BUENO;miércoles, 7 de noviembre de 2018;4;3;1;2
1470;2068;miércoles, 30 de marzo de 1988;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;8;LICENCIATURA;MEDICO;MUY ALTA;TECNICO DE LABORATORIO;ALTA;4404;2;SI;EXCELENTE;6;3;EXCELENTE;lunes, 5 de noviembre de 2018;4;3;1;2
14;18;martes, 16 de agosto de 1988;NO;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;19;UNIVERSITARIO;MEDICO;ALTA;TECNICO DE LABORATORIO;MUY ALTA;2661;0;SI;EXCELENTE;3;2;MUY BUENO;domingo, 25 de octubre de 2020;2;2;1;2
20;24;domingo, 9 de septiembre de 1984;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;2;LICENCIATURA;CIENCIAS DE LA VIDA;ALTA;CIENTIFICO DE INVESTIGACION;MUY ALTA;3944;5;NO;EXCELENTE;6;3;MUY BUENO;viernes, 13 de diciembre de 2019;3;2;1;2
69;88;jueves, 7 de mayo de 1987;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;1;LICENCIATURA;MEDICO;ALTA;CIENTIFICO DE INVESTIGACION;BAJA;2194;4;SI;EXCELENTE;5;2;BUENO;viernes, 13 de diciembre de 2019;3;2;1;2
100;132;sábado, 9 de septiembre de 1978;SI;NO VIAJA;INVESTIGACIOÓN Y DESARROLLO;23;LICENCIATURA;MEDICO;ALTA;TECNICO DE LABORATORIO;MEDIA;2042;4;SI;EXCELENTE;17;3;EXCELENTE;lunes, 11 de febrero de 2019;3;2;1;2
131;171;sábado, 8 de septiembre de 1979;NO;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;28;LICENCIATURA;MEDICO;MUY ALTA;CIENTIFICO DE INVESTIGACION;ALTA;4739;4;SI;EXCELENTE;18;2;MUY BUENO;viernes, 13 de diciembre de 2019;3;2;1;2
182;247;jueves, 3 de marzo de 1988;SI;VIAJA RARAMENTE;INVESTIGACIOÓN Y DESARROLLO;27;UNIVERSITARIO;MEDICO;ALTA;CIENTIFICO DE INVESTIGACION;MEDIA;2311;2;SI;EXCELENTE;9;3;MUY BUENO;jueves, 12 de diciembre de 2019;3;2;1;2
197;269;domingo, 15 de noviembre de 1987;SI;VIAJA FRECUENTEMENTE;INVESTIGACIOÓN Y DESARROLLO;2;LICENCIATURA;MEDICO;ALTA;TECNICO DE LABORATORIO;MEDIA;4425;5;SI;EXCELENTE;10;5;MUY BUENO;sábado, 2 de julio de 2016;6;2;1;2
